CSR Racing 2,"I love car games and this one is very addicting. It allows you to do everything you can possibly imagine when dealing with automobiles. You can upgrade your vehicle to the best of your ability and once you have your vehicle upgraded to your liking, hit the road and make some money racing other crews",1
DomiNations,"After recent updates I am unable to get the reward like Peace Treaty, Wall Blessing and other Blessing in Expeditions its only getting Benefactors and Researchers..... kindly make it for the same. or make 3 rewards Like Troops, Blessing and Museum stuff at once Expeditions.... Do something....... Th",1
DomiNations,"on verge of uninstalling, difficulty is way too steep and overall unenjoyable experience, very money hungry app that will have you inactive for days on end waiting for upgrades that are unreasonably high to finish. you will upgrade your troops to watch them get destroyed easily with little to no way",0
DomiNations,The recent update on performance is fake on Network disconnect its worse now. And the videos for retraining troops or daily bonus are mostly unavailable,0
Candy Crush Saga,Use caution when making purchases. I spent 9.99 on a bundle and didnt recieved what I bought. I requested a refund and have had to resend my receipt 3 times now and still no refund. They keep asking me to resend. Very disappointing. Will never make a purchase on here again. Feel like my money was st,0
Candy Crush Saga,I hate the fact that when it gives you a colour bomb the game decides to use it even if you haven't touched it and the game makes certain moves that I don't want it to. Very frustrating. same when given squared or striped candies they just go off themselves even though they don't connect with the sa,0
Candy Crush Saga,Why not improve simple things? It's outrageous that the Jackpot wedge of the reward wheel implies a 1 in 8 chance of getting the jackpot. Really it's more like 1 in 2000. Why not make the jackpot wedge the same size as the odds of landing on it? Why are rewards the same whether you clear a Nightmari,0
Candy Crush Saga,"this game is ok, meaning, it's just like all the other match em up games. I feel I'm being generous with 3 *s - this game cheats the hell out of you. Why? I assume to make you spend $ on boosters. play it awhile, you'll see. example: there's a weekly tournament that is based on the number of levels",1
Mutants Genetic Gladiators,Runs well. but the fighting system is so bad. While the ais get 4 or 5 attacks in a row you will only get one or two if you are lucky. it is impossible to play without spending money. even at the so called easier levels. Money grabbing cash cow game. Avoid at all cost. waste of time,0
Mutants Genetic Gladiators,"Installed as it looks interesting, however once actually playing start to realise how sensitive the touch controls are in the main hub and then you are FORCED to link to Facebook in order to proceed in the story on the 3rd battle. I don't care about using friends in the game, if I did I wouldn't be",0
Mutants Genetic Gladiators,"Worst... Phone... Game... Ever!! I used to be addicted to this game. Then the changes happened. No longer do they do the Upgraded Mutant Slot weekends. Where no matter what I spun, I got a silver mutant or better. Now you guys have three separate machines. BOO! They turned from being a fun anybody c",0
Mutants Genetic Gladiators,"I love this game! I have played this for years but I have one complaint. If you take to long in battle the background music just cuts off and all you have is the sound effect, and this just bores me becuase the music make it feel intense.",1
Bus Rush 2,I am looking forward for the use of this message and I love the opportunity to Download this game thank you for your help and I will have to you very much and have been a while ago you were looking for someone to infectionnt you are interested and I will be a good day I miss you too and I am a very,1
Bus Rush 3,"could be very addicted to the game, am 44 on April n I have had to put it down pmsl xx",1
Bus Rush 4,It's not hard I loved stage or level 5,1
Dragon City,It's so fun you haf5 get it,1
Dragon City,best game ever i've been playing for 7 years and I love my dragons,1
Dragon City,Great game with few flaws. I love all the different dragons but personly I wish the eggs would hatch faster. Speaking of things that go faster I also would prefer not to pay for the greenhouse's full production. I love the different events and think that is a great way to get players to play more of,1
Bridge Builder Adventure,let me play the game! this entire game is made to be as annoying and long and drawn as possible. the menus and waiting to get your score and even something as simple as getting a car to test the bridge takes far far too long. and they put in pay to win boost in your face Everytime you wanna test you,0
Bridge Builder Adventure,Boldi baseic is a great place to work with and we can help you with the 8th and 9th of August and September as we are the toin in the morning for be the same and I hope we won't be missing 9.30am as I will have no further 9th than that we have to be back at school and the family is coming up and I w,0
Bridge Builder Adventure,"Used a $1 off coupon for 10k coins and app says purchase fail, even though it sent the receipt saying purchase complete. Not sure if it takes awhile to get the purchase or what but find it disappointing. Game wise, its actually fun and good graphics",1
Eternity Legends: Royale Mobile Dynasty Warriors,"I can,t even login",0
Eternity Legends: Royale Mobile Dynasty Warriors,It keeps kicking me out the game...may you please fix this? It looks like a wondeful game.,0
Eternity Legends: Royale Mobile Dynasty Warriors,"easy play and cool graphic. but need more heroes and a bit difficult at controller. need more development and progress. keep ur spirit on this game, really hv potentials.",1
Game of Gods,"Amazing game, although it gets laggy at times on high graphics even on my brand new galaxy note 9. Also after loading an invasion team-up the game just force quits when loading. To show my support to the developers I've already done a few in-app purchases to remove advertisements & increase the God",1
Game of Gods,it's fun alittle laggy but the real downside is it crashes constantly after the upgrade phase after a game. And not being able to see what's going on sucks too,1
Game of Gods,for those who love being a god and like obliterating your enemies then this is the game for you also this game will keep sayimg connecting and itll force close and it lags alot,1
Game of Gods,"you can't avoid ads. Eventually they Force them on you. Want to learn new skills click skip or learn (watch ad) =_=. complete mission skip ads, but eventually you get hit with ads you can't skip. It eventually mission ad mission ads. look at this shiny thing you can buy to supplement your mission's.",0
Pocket Army: Royale Knight Crusher,"same game on apple, with the same glitches.. can cheat in it easily. but only 'content' they added was a women character.",0
Pocket Army: Royale Knight Crusher,awesome for those who want auto fight go play idle rpg. skme people really enjoy doing stuff themselves. so quit giving 4 stars because this game dont play itself!! this is a 5 star game just the way it is. ty,1
Pocket Army: Royale Knight Crusher,very addictive,1
Trials of Heroes: Idle RPG,"game is really good for a while, but than you will hit the progression wall. it's easy to raise multiple heroes to lvl.100. but that is not the maximum. than you have to trade few legen. heroes for those epic ones and that is just impossible. other than that and constant repetitiveness it's a good g",1
Trials of Heroes: Idle RPG,"Marginally better than the one I won't mention just like it, but still a dead end after a certain point if you don't cough up the $. If you have infinite patience, and don't mind not being able to participate in certain events, (where you will promptly get eaten by the P2W crowd) it will serve as a",1
Trials of Heroes: Idle RPG,"6 hero lv 80 vs 6hero lv60, dah ko lai, nghi cho khoe, game chi dc cai nap Vip la gioi. qua te",0
Red Ball 4,"The game is really interesting and entertaining. The graphics are smooth and and the controls are manageable. The thing I disliked through my game play is that you don't get any clues what you have to do and/or how to defeat the new ""enemies"". While you understand what exactly you have to do, you'",1
Red Ball 4,"I like the game and far the best game ever. i finish its in just some day. i hope you could make chapter 6 soon. 5 star for you :) For the chapter 6 i suggest is ""all the star inside red galaxy is control by box. Red ball need to save his galaxy from box. He'll fight the boss box at the center of hi",1
Red Ball 4,"Completed all but just couldn't get enough of it. Everyone should play Redball 4. It is D best android games I've ever played. Those who complained about the Game play and control has an abnormal thumb. Easy, Fun & Challenging but nothing impossible to get through. I just hope they make new levels.",1
Ball Blast,"A good timewaster app, ads aren't an issue for me and expected of a free game, usually just pages you can click off instantly. You can pay for an ad free version to support the developer or you could just turn your internet off as the game doesn't require internet at all to be played. A good learnin",1
Ball Blast,"1 to 2 ads for every round?! I fixed that by going home and reopen app. But then I cant get bonus videos! But again, when I do get bonus videos, the ad is not worth the value until maybe four bonus ads. By that time I would watch over 20 ads! Great app, but too many ads. I wont watch an advertisemen",0
Ball Blast,Very fun game. Only complaint is the ads. They incentivised them to the point that you can end up watching an ad every round (either for an extra life or bonus coins at the end of a round). You'll also get an ad after most rounds unless you pay a couple bucks to get rid of them. So this is basically,0
Shooting World - Gun Shooter,"It starts Super Easy rhen Gets a Bit Harder as you go... Overall a great game to take 10 min for a no hard thought but ""SUPER FUN GAME""... Esp if you need that little break from the boss ...hehe. Just Pure Fun...",1
Shooting World - Gun Shooter,"Ads are short. I like the idea of changing weapons every so often. That changes things a little. I like it. Many others have long, long ads, and they get boring because of it. I understand ads are part of it, but limiting the length of the ads is great.??",0
Shooting World - Gun Shooter,very fun game. thank you developer. ads aren't too annoying and I'm not hounded with in game purchases that aren't realistic. is a nice change ??,1
Clash of Clans,I have been playing clash of clans now almost when it came out. I love the game very addictive. I have no issues with this game what so ever the wait is worth the results in the end. teaches you paitence which many people lack. It also brings people together and creates opportunities to make new fri,1
Clash of Clans,This game is vey good I like it also but I dont know why it is hanging so much in Android Box H96 Max X2 version (Android version) 8.1.0. it is hanging so much that I even can't move the cursor on it. Play Store says that this app may not be optimised for your device...! It's a request to you that p,0
Clash of Clans,"This game is very good.All things are good , graphics are also good . It's a best game.... only 1 thing the coc players need that we can design our clan badge by ourselves, designing clan badge ourself with our choice is the best way to represent our clan. I REQUEST TO COC TEAM TO GO THROUGH TO THIS",1
Dr. Driving,This is the worst game ever i have seen when it ask to download google play store to play online and with our friends then it ask to choose a friend in the game only one option come there when i choosed it and started playing but it remain ofline it also donot allow to buy new cars . I hope you all,0
Dr. Driving,Best driving game i have played ever. Please in next update add more cars and trucks and missions. And most important thing please extend the driver level. Driver level 10 can be achieved in 5 to 6 days.,1
Dr. Driving,"Am mad of this game, but i need to know why am not rewarded with gold even when i win?! is there a limit of gold reward?!.. i real get dissappointed when every time i win am rewarded only with coins!.",1
Dr. Driving,"Awsm driving game i had ever played but it has very less missions and cars. One get bored playing one mission many times. So, I suggest in next update there should be more missions and cars Although it is a very crazy making game",1
Subway Surfers,"the game is hard in aome way but,it os fun at the same time! apmetrimes when we are travling for a long time in the car i play this game and always get new high scores! the only problwm is,is that when i go back on the game when i pause it for 20 minutes it starts me all over! BUT HEY WHAT EVER I'M",1
Subway Surfers,Is a very fun game I feel like I am in it. The only thing I don't get is to get the browsers can anyone help me. I like to suggest something it will be very cool and very nice if we can change the emeny not just the runner. And can you add Insgram on it too because I'm not allowed Facebook and I'm j,1
Subway Surfers,"Overally a good game. Or it couls be good for some. It is too fast paced. The game often may end quickly. You can't play it chill. Ideally there should be different levels of pace for the different players. It is repetitive. Which includes also that you play on the same track, the same scenery and t",0
Stick War: Legacy,Really fun I'm only rating 3 stars cause the game is too short and you can't Max all of your characters. I would rate 10 stars other than that though! The game is super fun and challenging. Awesome gameplay please make more campaign levels! Update: Cant get your progress back when switching to a new,0
Stick War: Legacy,"the game was at first very nice however after an update tournament became much harder,before it was possible to win on hard without having to buy specials and spend real money,now if you dont spend money you will hardly win at all. the AI will straight uo CHEAT to keep up with you for example you ha",0
Stick War: Legacy,I love games like this literally I've played this game in 2016 and deleted since I seen no updates but now? heck yeah so many things to get I'm keeping the game now since the updates are coming in plus i finished normal and I'm finishing hard mode right now to get everything.I like how the skins hav,1
SpeedBall,"this game is so addicting and life changing. I bring my phone everywhere so I can play it. it's a family fun game so, EVERYONE can enjoy it. none can bully you or hack your game. I play it every day after school for like ,3 HOURS STRAIGHT and on weekends or summer I play almost everyday. the ads are",1
SpeedBall,this game is just so cool I'm in like 200 level I play it only like do much times it's so awesome I love it you guys should play itt,1
SpeedBall,"What the FML?!?!? I don't have physical back button on my phone. And I can't 'go back' because every time I try to bring the buttons on the screen a new game starts and ""Back"" does not work in the action phase.",0
Water Cave,"holy craap didn't even load into the game before an ad came. so on the load screen theres ads, ON THE LOAD SCREEN! and then to top it all off, it crashes. second time i didnt even bother to open it again. this is absolute trash. DO NOT DOWNLOAD keywords: too many ads crashes dont download",1
Water Cave,"I like the game allot, love the concept, but i can't find a way to replay a level, there is no way to see a skin before you purchase it, and they aren't filtering the adds that well. I had to beat one level 3 times because an add caused the app to crash.",0
Water Cave,"holy craap didn't even load into the game before an ad came. so on the load screen theres ads, ON THE LOAD SCREEN! and then to top it all off, it crashes. second time i didnt even bother to open it again. this is absolute trash. DO NOT DOWNLOAD keywords: too many ads crashes dont download",0
Grass Cut,"the ads, great game but if your match ends after 2 seconds or 2 minutes BAM, here comes a add. bombarding players with ads makes them delete games, its time for me to uninstall this game. if it were the occasional ad i would give this 5 stars and keep playing but i spend about as much time watching",0
Grass Cut,the app requested me to rate so here it is. I gave it 1 star because of the ad's. I understand they help pay the bill. what I'm against is disabling my back button. it's my phone and you guys take advantage of us when you program. Here is some food for thought. Do you think I would consider installi,0
Grass Cut,"Love this game! Downloaded it because I assumed it would be a stupid time-killer that wouldn't require me to think... but... it's not stupid...and you have to actually think about your moves. However, it is SO much fun to play that even while I'm thinking, it's not giving me a headache :-). Worth do",1
Helix Jump,"I love this game! I've been playing for a little less than a month now, and I am so addicted! It's gets a bit easier the more you play it,which is nice when you're just trying to reach higher levels, and it's just a nice little no-wifi needed game for if you are bored. It gets a five stars from me!T",1
Helix Jump,"I really enjoy playing Helix Jump and so does the rest of my family, you guys make me happy! I can notice that the ads are a little bit too much.If you don't agree, then I am on my own side and it's just my opinion. Thanks for trying your very best! With love, please improve on that. I hate people b",1
Helix Jump,Its far too good it was much better before but its still too good .its addictive for children and adults too. My brother is 20 years old but he still plays it. Those who have problem with the ads popping out may play tha game offline. At last i would say thanks to voodoo for making this wonderful ga,1
Helix Jump,way to many ads!! I understand an add after each round.. but the little ad at the beginning of each round gets me everytime. I accidentally hit the ad so it goes to the ad page then I go back to the game and have to watch another and and again hit the ad at the beginning of the round. frustrating,0
Pooking - Billiards City,i like this game. more give a adventure i invite my friend to try this game great. challenge game..good job on the physics and graphics! love the idea that you can Continue or restart each level the progress contraption is fun being able to progress.just by Completing the level is representing diffe,0
Pooking - Billiards City,I love this! It actually lets me shoot the way I really do. And I don't know if I will ever have real opponents but I am content with that for now. The only thing that could make this the ultimate pool app is if I could get that real feel of leaning over the table and lining up my shot. Some of thes,1
Pooking - Billiards City,"great, challenging game! good job on the physics and graphics! love the idea that you can continue or restart each level. the progress contraption is fun. Being able to progress just by completing the level is refreshing. different shaped tables add to the challenge. the cuesticks are almost Harry P",1
Run Sausage Run!,what is this thing I don't even know,0
Run Sausage Run!,awesome!,1
Run Sausage Run!,I think Run Sausage Run is fun there are know tricks and know catches like other games So to the people why toke the time too make this game well done I recommend this game.,1
Dancing Line,"I would have given this game 5 stars but there were some problems. soooo many ads, a lot of glitches and whenever I exited out of it my screen went blank!! other than that the soundtracks are beautiful and the levels are awesome. please try to fix glitches and ads soon.",0
Dancing Line,"Wonderful music. Lag makes it rather unplayable most of the time. Won't pay any money towards it since it has been laggy for over a year. I keep it on and check occasionally, cause once that is fixed, this game would be brilliant.",0
Dancing Line,"There are WAY too many ads on here, it's ridiculous. And it causes the game to lag so much, and it's so frustrating to play with this lag and when there's an ad every time I push a button. I used to play this a year ago a lot, and it was much more enjoyable to play. But it has been getting worse eve",0
Idle Supermarket Tycoon - Tiny Shop Game,Addictive as Chocolate!! it's an easy and great game 2 play :D seriously I was looking for a time management game and this one caught my eye because I love going to the supermarket anyway! lol but definitely 5/5 ?? stars! graphics are great! wording is all upto scratch and even though I'm up to bake,1
Idle Supermarket Tycoon - Tiny Shop Game,The game is nice and relaxing to play. However the amount of ads is way too high. They are optional but without them the game is very slow so you feel compelled to watch. It gets to the point where you would be spending around 40% of the time watching ads. It would be nice if it were lowered. As it,1
Idle Supermarket Tycoon - Tiny Shop Game,Ad watching game. I've completed all but one city and by my math I'll have to watch over 1000 ads to get to that last city. The bonus icons don't give enough time to click them nor do they give enough of a bonus. 2 minutes for one and 30 seconds for another. The prices for real money are too high fo,0
Idle Supermarket Tycoon - Tiny Shop Game,"Used to be good eventho i played it for only 2weeks. But these couple of days..everytime i'm back to the game after a couple of hours/sleeping, i didn't get the money i'm supposed to received. No idle income whatsoever. And just now, i'm about to received 400something octillion. just need to watch t",0
Gibbets: Bow Maste,tTHIS GAME YOU CANT EVEN AIM IS SO STUPID IT TAKES LIKE A MILLION YEARS FOR THE BOw toooo reloadOMG OMG OMG OMG OMG OMG OMG OMG NOT A GG BUT FORTNITE IS. whant whant wa,0
Gibbets: Bow Maste,Time pass This game is a good time pass.. some levels are challenging.. completed all challenges.. waiting for more if any.. Sometimes addictive.,1
Gibbets: Bow Maste,"In the later levels, the monkeys cause chaos when you fire an arrow at them but miss. 4/10",1
Color Bump 3D,"The game is fun, but there are many downsides. There are so many ads, so the only easy and fun way to play is to turn on airplane mode but you can not always do that if you need to receive texts. The function that allows you to watch an ad to continue also does not work 99% of the time, and there is",0
Color Bump 3D,"The newest update killed the performance, even on my brand new Pixel 3xl. I like the more creative level design, especially the holes in the floor that were added. Just wish the game didn't have an aneurysm every time i bump into a big crowd of orbs. Somehow even the collision detection changed afte",1
Color Bump 3D,"This game is actually pretty fun. I've been playing for a short while, but have been clearing levels like SWAT clearing a house. It is a good stress reliever, but, the ads. A very ad filled game indeed, and as scrolling through reviews, yes, this game is to make you watch ads while having little ent",1
Fire Balls 3D,The one star isnt for the quality of the game. The game is simple but cool as hell. The one star is for the ads. You have an advertisement after every single death and every single level. For that reason alone I am not buying the game and I'm uninstalling. I wont recommend this game to anybody else,0
Fire Balls 3D,This game is really fun! But I have a hard time trying to beat the levels! U guys make it really hard! But the game is still SUPER FUN! So I don't mind the problem with that really that much. _ _ \ ( - - ) /,1
Fire Balls 3D,"If you like a game with your ad watching app, this aint it....its mostly just ads. oh and its not even close to the same game as portrayed in the ""sponsored"" ad on my facebook newsfeed that led me to this. Uninstalled....",0
Idle Miner Tycoon,"bit of fun, and good for wasting time. far too many ""special event"" mines. and too close together. not really a special thing if they just keep starting a day after the last one finishes. the cost of new mines and the special boost guys has gotten a little too high aswell. orher wise its not a bad g",1
Idle Miner Tycoon,"I LOVE this game, i played it all day today. Its smooth and fun! If your looking for a game that gives you (ingame) money when your not even playing- this is pretty goo for you! 4 stars!",1
Idle Miner Tycoon,"EDIT: The problem was fixed and i have changed my rating to 5 stars. i loved this game however after i made a purchase in the app, i received none of the cheats i paid for, which is absolutely unacceptable.",1
Idle Miner Tycoon,this game is awesome fun for serious or just plan ole casual gamers. you can create and expand your mines with super enthusiasm or take your time growing without spending a fortune out of your own pocket you can grow a vast rich empire of epic proportions lol this game is awesome thank you for makin,1
Garena Free Fire,"You need to fix the lags. I have 4g network but i have 999+ms. Please fix it. Your update is good but improve the vechicles and buildings and add more grass so, that we can hide by proning. Also I recommend this game comparing to Pubg. One more you need to gurantee a rare item within 5 spins in Gold",1
Garena Free Fire,gareena u need to focus in ranked games because in ranked games u give more experienced & skillful players thats why some junior pro players cant pass their rank & they disappointed. so u need to focus in that. & u need to give in ur update smoke grenade & flash grenade just like pubg.. its a battle,1
Garena Free Fire,"free fire is one of the bst game i had ever played . The main feature of this game is that, the player has total control over the game. The camara isn't fixed so we can look around the charactor very clearly, that is one of the main reason i didn't play pubG. In pubG the camera is fixed so it is lit",1
Garena Free Fire,Hay its a nice game and I liked it very much. Some major things should be added like... 1) There must be an suspectate option so we can able to see matches played by our friends. 2) Some more new maps mudt be added....its good to have zombie map but still some more maps needed. 3) More pets should b,1
Football Strike - Multiplayer Soccer,useless update. not sure what bugs are fixed this time. swiping in tier 6 is still not sensitive as usual-need double swipes to get the ball off the boot. needless to say i always lost when this happens. i can meet the same opponent for six consecutive games! the rest all dead?,0
Football Strike - Multiplayer Soccer,"Everything in the game is great. I've played this game on other devices, it's awesome! The only thing is that now I have a phone with a notch and I can't see how much cash do I have. It is really annoying. Please fix it asap.",1
Football Strike - Multiplayer Soccer,"Not a bad game concept at all would be higher rating if it wasn't so limited to play without having to pay, free to play for 10 mins then have to wait for ages or pay to progress I think I'm going to uninstall as their are better apps to download and enjoy sorry?? been getting slightly better",1
Football Strike - Multiplayer Soccer,excellent graphics and fun game to play except the free kicks that they give you they make sure you screw up so you don't win anything. that's why I gave it a four out of five stars.,1
Bricks Breaker Quest,"This app does have ads. The ads are not intrusive or popup. Free game equals ads. The permissions the app wants are minimal compared to others. As a programmer for 40 years I looked at the code. 99% of the code is efficiently well designed. They don't waste resources, and don't chew up the battery.",1
Bricks Breaker Quest,Honestly I loved this game at first. There are a lot of ads but I was dealing with it coz I enjoy. But I get to level 75 and I'm very convinced you have to pay to win. I've tried many different combinations and it just doesn't seem possible without buying extra time. Completely disappointed.,0
Bricks Breaker Quest,Do Not Update....this update adds in pop up ads. it makes the game slow and unresponsive. good game until this bs. make revernue off those ads? not from me! DELETE!,0
Paper Toss Boss,GREAT just needs a little bug fix. I would like it if the paper ball will move with our finger at the same tim instead of going after placing our aim. Otherwise the game is great??,1
Paper Toss Boss,"Hilariously fun, grenade had me laughing out loud!! Perfect game if you're bored. Items Landing in trash are annoyingly loud though over the other noises and each item should make its own sound when it lands in the trash can, but love it.",1
Paper Toss Boss,Can only get 3 on the hard lvl =] this game is legendary like the interaction on boss lvl can u have say a bee fly by and u get bonus for hitting with ball or something else to hit pops into screen like a person holding something they then drop OK bk to the game me thinks cheers ?,1
Tomb of the Mask,"I was first attracted to the game's style (I love arcade games!) and I was surprised about how fun it is while being so simple. I was VERY excited thinking I had found ""my game"" but that quickly vanished. I don't mind ads if they're done/placed well.. BUT HOLY GOODNESS. There's an ad after EVERYTHIN",0
Tomb of the Mask,"Overall, I like this game. However, with only FIVE lives per hour or so, I can not recommend this game to anyone. This game feels more like a cash grab than anything else. I would not be complaining if I could purchase infinite lives, but they want you to buy a subscription at $7 per month! That is",0
Tomb of the Mask,"I don't know what the hell give you the idea that you can sell a game like this for $7.99 PER WEEK... I may as well just sell my switch to swipe up and down. You made it fun, don't get me wrong, and it's very fluid. But you've got real nerve. I've played better games for free that offer more content",0
Tomb of the Mask,"great game, have played through the existing levels and can't wait for more. I would give this 5/5 (and enthusiastically) were it not for the omni-present ads; I bought an ads-free option, but that only covered banner ads. there are ads for just about every item you can think of, which I get it, you",1
PUBG MOBILE,"I loved this game i have not played this type of game in my whole life. It is the greatest game on playstore and i recommend everyone to download and play. But my only problem is about UC you can only buy from your bank account, My great request is to the developers to make such a bonus that play 1",1
Messenger,"The app worked mostly well before the previous two updates. The first of the two caused every video I received to black out as soon as it was over (or if another was sent in succession while viewing the first one), and the only way to solve the issue has been to close the app",0
Messenger,it's good. but today it is not working well... sometimes it can not open picture and photo.. and it was very problematic. please solve the problem. I think it would be better if they solve the problem as soon as possible. i don't know. why it is not working. but few days age it was working very nice,0
Messenger,"With the last update, you can't mute the sounds, it's overriding the volume controls. I had every volume category muted and still getting loud beeps and bongs and whatever else noise it makes. That's ridiculous. You can completely stop all notifications to get it to shut up,",1
Messenger,A lot of bugs after the new update from April. Especially when watching a video. The app get frozen or there is a black screen and you cannot get out. Chaning emotions every day is not serious for a company like Facebook. Consider the fact that you got trillion of people using this app it's not acceptable to have such a junior bugs.,1
Messenger,"i have used this app for years, but this latest update really fixed it good. I can chat with my friends, but can't play games with them, and I can't view pictures they send me. When I try to load our games, I get a message that says 'Internal Error'. This needs to be fixed, and fixed the right way. 3 days should be long enough to fix it...",0
Messenger,"Video messages are glitchy. After I'm done watching a video, the screen will go black and I can't go back to the main screen. I can't do anything with the app so I have to hit the home screen and wait several minutes to go back in...or until someone sends me a new message! I'll try reinstalling but I shouldn't have to be inconvenienced with this!",0
Messenger,"It's working fine but for about 2 weeks ago, the nicknames I have set for my friends in messenger does not appear, it shows their original name. As for the settings, there is no set up for the nicknames. Upon opening on a desktop browser, the nickname I set appears. My phone is Huawei P20 Lite.",0
Messenger,"Can you update messenger by making it possible for us to delete a message that we've sent in the past? Like there's no limitations for us to remove for everyone a message that we've sent before because it only last for 10 minutes. Overall, I love messenger but I will give you my five stars when this...",1
Messenger,"Perfect app!Calls (Audio + Video ) 10/10 Texts 10/10 Suggestions: 1) Add the option of logging out the account like Facebook or Instagram. 2) Add the option to ""Unsend"" instead of 'delete for everyone' like Instagram. 3) Add the option to ""Send Files"". 4) Add the option of deleting the conversati...",1
Messenger,"Have to admit I did find this app bloated in the past, but think after the latest update it looks improved. However, a WhatsApp-style ""mark as read"" from the pull-down notification menu would be very useful instead of having to open the main app every time to mark the message as read! Come on Facebo...",1
Messenger,"REQUIRES download to continue working but has been pending for over two weeks now...WILL NOT DOWNLOAD so now it doesn't work AT ALL!!! THANKS Messenger, was fine with how it was...WORKING!!! I will now be deleting and choosing a different messaging app, THAT WORKS!!! SHAME, I really liked the origin...Full Review",0
Messenger,Everything is great the new dark mode even better but with this update everytime I watch a video and try to go back the screen goes blank and I have to close the app and even remove it from recent apps and open the app again in order to chat...Well I use Samsung Galaxy J7(2016) device. How do I fix ..,0
Messenger,"Previously it was working well but now I'm so upset. I can only view the pictures that i send. I can no longer view all the pictures or videos that I've received, either in a group or personal message. I already tried uninstalling ang reinstalling this messenger app several times but to no avail.",0
Messenger,"I used this app a long time ago.. i used Fb since 2010, messenger is good for messaging directly and its always updating for a new version, but last time the old version of messenger it can view an image even i don't have any load but now in the new version it doesn't view at all.. why? I recommend ...",0
Messenger,"Never had a problem until it updated yesterday. Im not able to respond to messages. Neither of us have blocked the other, our accounts have not been deactivated and we are connected to the internet. Its frustrating i dont want someone to think Im intentionally ignoring them. Im not sure how to resol...",0
Messenger,"I'm an admin for a Facebook group, so I am always keeping up to date on my messages, yet I continuously have the red numbers on my messenger icon (meaning) I have unread messages....which isnt true. Tired of checking and rechecking to make sure I haven't missed one. Ridiculous!",0
Messenger,I think you should be removing the pen button at the uuper right corner of the UI. I sometimes accidentally creates a group chat with random friends whom I chat the most whenever my phone is in my pocket. This is so annoying and it happened to me many times already. Thanks.,1
Messenger,This app is good for sending messages and that is about all. The video calls even with the best internet the voice cuts in and out and videos sent on the messenger crash alot and just say something went wrong for it being facebook affiliated I really expected more. Even using a top of the line Andro...Full Review,0
Messenger,This is amazing in order to chat with someone but it's call facility is kinda buggy. I've noticed this problem that when I called to someone and that person picked up the call and the tone that goes on when someone is about to pick the call.(the tone that we hear when the other's phone is ringing),1
Messenger,Doesn't close when you turn it off is always running draining your battery. Totally not safe from hackers..had an email Sent to me from somebody saying I needed to log in to my Apple account and my Facebook and Yahoo app from this link because there was a payment from it the red flagged because the ...,0
Viber,"LOL whose idea was to put all white interface on a brand new app design in 2019? Every new app comes with at least a choice to switch to dark mode. Also, a lot of messages doesn't get delivered until I unlock my phone and the call quality and delay is really bad (comparing to, let's say, Google Duo). EDIT: So our whining about the dark mode worked! ",0
Viber,"Good App, which is only gotten better with their latest iteration, Version 10. The one feature that should be included would be the information option - that is - at what time was the message delivered and what time was it read. I'm glad the option to search within messages was introduced in the lat...",1
Viber,"Location attached to messages feature no longer available after updated to this version. This is a useful feature. Family members will know where we are with just one sticker sent. Easy to use. Now this version, we gotto do two steps. One is to send sticker and second is to send location. Please inc...",0
Viber,"i do not like the new update. i like the old option when it comes to sharing locations. whenever you type, the location is automatically there within the message. much better use in terms of emergency and tracking children. less chance of lies. no need to browse for locations. bring back the old.",0
Viber,Viber made another change in last release. I use with my kids. the always send location with each message has gone. cant find it any longer. My kids use this with me and I with them. Was a key aspect of using the app. now no reason to use the app and move over to What's App.,0
Viber,"Usually I would give it a 5 stars...very useful app and I use it on daily basis. Unfortunately it keeps crashing all the time since the last 3 updates. I can't even open the app. Please fix it asap and I'll give you well deserved 5 stars 😉 EDIT: Issue fixed, promise kept",1
Viber,"It used to be my main communication app. Pleasant to the eye and reliable. Nowadays, the app seems sluggish and overloaded. Also, I have started receiving advertisement messages and since a couple of days I have started noticing ads between the chats in the chats list.",0
Viber,"Once a Good app. Simple function, simple to use and reasonably effective. Now it is suffering bloat. The desktop version gives you no control over updating (a security risk) and the Android version is now an over complex dog of a thing that takes up too much resource because of all the useless gimmick add-ons.",0
Viber,"great app, just had update, but the location from where the message was sent is no longer showing and i can't find where to turn it back on again. please advise where tjis facility has gone or has it been removed? if removed please can we have it back. looking forward to your reply.",1
Viber,"It's dangerous to use this app to chat. When selecting a sticker, many times I was embarrassed because unwanted sticker were sent when moving the finger. There is no confirmation if you mean to send it.",0
Viber,"Please fix the Push Notifications. They appear only after the app is manually started. Yes, Notification Settings within the app are set correctly, Viber is Not Optimized in Battery Settings which is also set correctly. Waiting for a quick fix.",0
Viber,"Paid stickers, buggy and weird message backup, ties to a phone number too deeply and a lot of spam makes this messenger one of the worst. Totally wouldn't ever use it however some people only use it for some weird reason.",0
Viber,"within one of the last updates, adding a GIF has now become annoying. it used to be simple, now you have to go through even more steps. and if that wasn't enough, every time I post a GIF it takes me back up to previous msgs in that group... please please fix this. its so annoying.",0
Viber,"in ios, in chat screen while available stickers are displayed below, you can swipe left-right to change sticker pack (by swiping individual big stickers). here you have to swipe in the very bottom where tiny sticker pack icons located. also, i had quite more free sticker packs in ios. one good thing: dark mode",1
